id,pii,package_name,dst,protocol,count
1410,LastName,com.walmart.android,api.mobile.walmart.com,HTTPS,1
1411,AdvertiserId,com.yodo1.crossyroad,init.supersonicads.com,HTTPS,2
1412,SerialNumber,com.outfit7.talkinggingerfree,apps.outfit7.com,HTTP,1
1413,AdvertiserId,com.madebyappolis.spinrilla,ssp.lkqd.net,HTTP,76
1414,AndroidId,com.junerking.bottle,h.online-metrix.net,HTTPS,1
1415,City,com.madebyappolis.spinrilla,ads.mopub.com,HTTP,3
1416,AdvertiserId,com.zeptolab.ctr.ads,track.atom-data.io,HTTPS,2
1417,AndroidId,com.episodeinteractive.android.catalog,narrative.android.pocketgems.com,HTTP,6
1418,AdvertiserId,com.motionvolt.flipdiving,engine.fyber.com,HTTPS,1
1419,AdvertiserId,System,api.geo.kontagent.net,HTTP,12
1420,Gender,com.contextlogic.wish,www.wish.com,HTTPS,1
1421,AdvertiserId,No mapping_ entry not found,init.startappexchange.com,HTTP,1
1422,AndroidId,com.nordcurrent.canteenhd,save.nordcurrent.com,HTTP,4
1423,Location,com.cyberpony.stickman.warriors.epic,appodeal.rtb.loopme.me,HTTP,12
1424,City,com.myyearbook.m,ads.aerserv.com,HTTP,8
1425,AdvertiserId,mbinc12.mb32b,cdn.apasaja.info,HTTPS,2
1426,AdvertiserId,com.zentertain.freemusic,settings.crashlytics.com,HTTPS,2
1427,AndroidId,com.offerup,track.appsflyer.com,HTTPS,18
1428,FirstName,com.google.android.gms,www.googleapis.com,HTTPS,1
1429,AdvertiserId,com.apalon.myclockfree,ads.mopub.com,HTTP,201
1430,City,io.voodoo.paperio,ads.mopub.com,HTTP,2
1431,Location,No mapping_ entry not found,analytics.mopub.com,HTTPS,1
1432,AdvertiserId,com.fingersoft.hillclimb,fingersoft-ws.scientificrevenue.com,HTTPS,2
1433,AdvertiserId,com.enflick.android.TextNow,settings.crashlytics.com,HTTPS,1
1434,IMEI,com.powerd.cleaner,track.appsflyer.com,HTTPS,3
1435,AdvertiserId,No mapping_ entry not found,track.appsflyer.com,HTTPS,1
1436,Zipcode,System,ads.mp.mydas.mobi,HTTP,2
1437,IMEI,com.jb.zcamera,t.appsflyer.com,HTTPS,3
1438,AdvertiserId,com.jb.zcamera,adviap.goforandroid.com,HTTP,1
1439,AdvertiserId,com.cleanmaster.security,bp.adkmob.com,HTTPS,3
1440,IMEI,com.outfit7.tomlovesangelafree,apps.outfit7.com,HTTP,4
1441,AdvertiserId,com.qihoo.security,logger.ntracecloud.com,HTTP,33
1442,AdvertiserId,kik.android,settings.crashlytics.com,HTTPS,2
1443,AdvertiserId,com.jb.gosms,launchermsg.3g.cn,HTTP,3
1444,AdvertiserId,com.zentertain.freemusic,graph.facebook.com,HTTPS,13
1445,AndroidId,No mapping_ entry not found,bootstrap.upsight-api.com,HTTPS,1
1446,AdvertiserId,com.mochibits.google.leftvsright,a.applovin.com,HTTP,6
1447,AdvertiserId,com.outfit7.mytalkingtomfree,ads.mopub.com,HTTP,16
1448,AndroidId,com.wordmobile.waterslide,ws.tapjoyads.com,HTTPS,2
1449,FirstName,com.walmart.android,mobile.walmart.com,HTTPS,3
1450,AndroidId,com.gtarcade.lod,settings.crashlytics.com,HTTPS,1
1451,AdvertiserId,com.abtnprojects.ambatana,api.branch.io,HTTPS,6
1452,AndroidId,com.steam.photoeditor,newstoredata.goforandroid.com,HTTP,7
1453,AdvertiserId,com.ipn.clean.lite,net.rayjump.com,HTTP,23
1454,Location,No mapping_ entry not found,c1.rbxcdn.com,HTTP,3
1455,Location,com.cyberpony.stickman.warriors.epic,bidder.mdspinc.com,HTTP,12
1456,AdvertiserId,com.freecraft.pocket.edition,d.applovin.com,HTTP,1
1457,AndroidId,com.ipn.clean.lite,logging.okokclean.com,HTTP,1
1458,AndroidId,com.flashlight.brightestflashlightpro,goupdate.3g.cn,HTTP,3
1459,AdvertiserId,com.weplaydots.twodotsandroid,init.supersonicads.com,HTTPS,2
1460,IMSI,System,gosmstheme.3g.cn,HTTP,1
1461,City,com.weather.Weather,profile.localytics.com,HTTPS,1
1462,Zipcode,com.yelp.android,auto-api.yelp.com,HTTPS,1
1463,AdvertiserId,com.zentertain.photoeditor,settings.crashlytics.com,HTTPS,1
1464,AdvertiserId,com.jb.zcamera,photoplp.goforandroid.com,HTTP,1
1465,Location,com.cyberpony.stickman.warriors.epic,appodeal.bidsopt.com,HTTP,2
1466,AdvertiserId,com.fortafygames.colorswitch,ads.heyzap.com,HTTP,4
1467,AdvertiserId,com.outfit7.mytalkinghank,a.applovin.com,HTTP,4
1468,AdvertiserId,com.bitmango.go.blockhexapuzzle,rt.applovin.com,HTTP,1
1469,AdvertiserId,com.bigduckgames.flow,aax-us-east.amazon-adsystem.com,HTTP,1
1470,AndroidId,com.playtika.wsop.gp,t.appsflyer.com,HTTPS,1
1471,City,com.cyberpony.stickman.warriors.epic,appodeal.bidsopt.com,HTTP,2
1472,AdvertiserId,com.jb.emoji.gokeyboard,launchermsg.3g.cn,HTTP,4
1473,AndroidId,com.pandora.android,tuner.pandora.com,HTTPS,1
1474,City,com.myyearbook.m,ketmc-2qomi.ads.tremorhub.com,HTTP,1
1475,AndroidId,com.bydeluxe.d3.android.program.starz,idp.starz.com,HTTPS,3
1476,AdvertiserId,com.poshmark.app,graph.facebook.com,HTTPS,1
1477,AdvertiserId,com.jb.emoji.gokeyboard,gokeyboardmarket.goforandroid.com,HTTP,1
1478,AdvertiserId,com.weather.Weather,api.sessionm.com,HTTPS,4
1479,AndroidId,com.bitmango.go.jewelmatchkingquest,settings.crashlytics.com,HTTPS,1
1480,City,com.madebyappolis.spinrilla,ioms.bfmio.com,HTTP,8
1481,AndroidId,com.lionmobi.battery,analysis.lionmobi.com,HTTP,1
1482,AndroidId,com.steam.photoeditor,microtss.goforandroid.com,HTTP,12
1483,Email,me.lyft.android,api.lyft.com,HTTPS,1
1484,AndroidId,com.supo.security,im.supos.info,HTTP,16
1485,AdvertiserId,com.intellectualflame.ledflashlight.washer,settings.crashlytics.com,HTTPS,1
1486,AdvertiserId,System,setting.rayjump.com,HTTP,5
1487,AdvertiserId,com.fingersoft.hillclimb,soma.smaato.net,HTTP,1
1488,Username,com.enflick.android.TextNow,api.textnow.me,HTTPS,14
1489,AndroidId,com.cmplay.tiles2,whitetileos.cmcm.com,HTTPS,2
1490,AdvertiserId,com.cmcm.live,t.appsflyer.com,HTTPS,1
1491,AdvertiserId,com.cyberpony.stickman.warriors.epic,ade.tpbid.com,HTTP,12
1492,AndroidId,com.imangi.templerun,api.w3i.com,HTTP,4
1493,AndroidId,com.mobilityware.solitaire,settings.crashlytics.com,HTTPS,1
1494,AdvertiserId,com.abtnprojects.ambatana,api.amplitude.com,HTTPS,6
1495,AndroidId,com.enflick.android.TextNow,settings.crashlytics.com,HTTPS,1
1496,AdvertiserId,com.reludo.shootingrangechallenge,adserver.unityads.unity3d.com,HTTPS,1
1497,AdvertiserId,tunein.player,settings.crashlytics.com,HTTPS,1
1498,AdvertiserId,com.myyearbook.m,ads-east-colo.adsymptotic.com,HTTP,1
1499,Location,No mapping_ entry not found,52.86.230.45,HTTP,8
1500,AdvertiserId,com.feelingtouch.zf3d,fyc.heyzap.com,HTTP,2
1501,IMSI,com.jb.zcamera,microtss.goforandroid.com,HTTP,7
1502,AdvertiserId,com.zeptolab.ctr.ads,outcome.supersonicads.com,HTTPS,2
1503,AdvertiserId,com.bitmango.go.jewelmatchkingquest,api.bitmango.com,HTTP,1
1504,Zipcode,com.cyberpony.stickman.warriors.epic,appodeal.rtb.loopme.me,HTTP,12
1505,AdvertiserId,com.fungames.flightpilot,admediator.unityads.unity3d.com,HTTP,1
1506,AdvertiserId,com.fgol.HungrySharkEvolution,api.geo.kontagent.net,HTTPS,6
1507,AdvertiserId,com.cmplay.tiles2,d.applovin.com,HTTP,2
1508,AndroidId,com.huuuge.casino.slots,single.upsight-api.com,HTTPS,1
1509,AndroidId,com.huuuge.casino.slots,bootstrap.upsight-api.com,HTTPS,3
1510,AndroidId,com.contextlogic.wish,settings.crashlytics.com,HTTPS,2
1511,IMEI,com.microsoft.xboxone.smartglass,t.appsflyer.com,HTTPS,2
1512,IMEI,com.flashlight.brightestflashlightpro,t.appsflyer.com,HTTPS,3
1513,AndroidId,com.junerking.bottle,connect.tapjoy.com,HTTPS,1
1514,AdvertiserId,com.zhiliaoapp.musically,events.appsflyer.com,HTTPS,16
1515,AdvertiserId,com.intuit.turbotax.mobile,graph.facebook.com,HTTPS,1
1516,AndroidId,com.cmcm.live,ws.ksmobile.net,HTTPS,1
1517,AdvertiserId,com.kiloo.subwaysurf,ws.tapjoyads.com,HTTPS,13
1518,AdvertiserId,com.lionmobi.battery,analysis.lionmobi.com,HTTP,1
1519,AdvertiserId,com.kathleenOswald.solitaireGooglePlay,ad.doubleclick.net,HTTPS,1
1520,City,com.kathleenOswald.solitaireGooglePlay,ads.mopub.com,HTTP,7
1521,AdvertiserId,com.cyberpony.stickman.warriors.epic,s.fqtag.com,HTTPS,1
1522,AndroidId,System,csm-android-production.productmadness.com,HTTP,1
1523,AdvertiserId,com.msi.logogame,tags.bluekai.com,HTTP,2
1524,AdvertiserId,com.cmplay.tiles2,a.applovin.com,HTTP,10
1525,AdvertiserId,com.powerd.cleaner,a.applovin.com,HTTPS,2
1526,City,com.cleanmaster.mguard,api.weather.com,HTTPS,1
1527,Zipcode,com.freecraft.pocket.edition,appodeal.bidsopt.com,HTTP,2
1528,AndroidId,com.transactione.freemusic,placements.tapjoy.com,HTTPS,2
1529,AdvertiserId,System,launchermsg.3g.cn,HTTP,12
1530,Location,mbinc12.mb32b,analytics.mopub.com,HTTPS,2
1531,AdvertiserId,air.com.gaetanoconsiglio.EscapePrison,m2m1.inner-active.mobi,HTTP,1
1532,AdvertiserId,com.cyberpony.stickman.warriors.epic,d.applovin.com,HTTP,1
1533,AdvertiserId,System,rt.applovin.com,HTTP,50
1534,AndroidId,com.digidust.elokence.akinator.freemium,api-usa3.akinator.com,HTTP,2
1535,AdvertiserId,com.cyberpony.stickman.warriors.epic,appodeal.bidsopt.com,HTTP,2
1536,AndroidId,com.jb.emoji.gokeyboard,adviap.goforandroid.com,HTTP,4
1537,City,air.com.gaetanoconsiglio.EscapePrison,omax.admarvel.com,HTTP,2
1538,AdvertiserId,com.jb.emoji.gokeyboard,adviap.goforandroid.com,HTTP,1
1539,AdvertiserId,com.surpax.ledflashlight.panel,t.appsflyer.com,HTTPS,1
1540,City,com.cyberpony.stickman.warriors.epic,bj-dsponline-virginia-1763182688.us-east-1.elb.amazonaws.com,HTTP,2
1541,AdvertiserId,com.miniclip.bowmasters,goliath.bi.miniclippt.com,HTTP,3
1542,AdvertiserId,com.cyberpony.stickman.warriors.epic,lb1.east.ssphwy.com,HTTP,2
1543,AdvertiserId,com.yodo1.crossyroad,engine.fyber.com,HTTPS,1
1544,AdvertiserId,net.peakgames.amy,toyblast.peakgames.net,HTTPS,7
1545,AdvertiserId,com.paypal.android.p2pmobile,api-m.paypal.com,HTTPS,1
1546,AdvertiserId,com.cyberpony.stickman.warriors.epic,appodeal.rtb.loopme.me,HTTP,12
1547,SerialNumber,com.umonistudio.tile,utop.umengcloud.com,HTTP,1
1548,AndroidId,com.offerup,api.apptentive.com,HTTPS,8
1549,AdvertiserId,com.outfit7.mytalkingtomfree,m2m1.inner-active.mobi,HTTP,1
1550,AdvertiserId,com.fingersoft.hillclimb,staticxx.facebook.com,HTTPS,1
1551,AdvertiserId,com.outfit7.talkinggingerfree,a.applovin.com,HTTP,5
1552,IMEI,com.wanxing.basketball,connect.tapjoy.com,HTTPS,1
1553,AdvertiserId,com.jiubang.go.music,csr.goforandroid.com,HTTP,2
1554,City,com.cyberpony.stickman.warriors.epic,us1.clickkydsp.com,HTTP,20
1555,AndroidId,com.steam.photoeditor,csr.goforandroid.com,HTTP,2
1556,AdvertiserId,com.surpax.ledflashlight.panel,graph.facebook.com,HTTPS,21
1557,AdvertiserId,com.qihoo.security,events.appsflyer.com,HTTPS,2
1558,Location,com.cyberpony.stickman.warriors.epic,us1.clickkydsp.com,HTTP,20
1559,AdvertiserId,com.bitmango.go.jewelmatchkingquest,settings.crashlytics.com,HTTPS,1
1560,AdvertiserId,com.surpax.ledflashlight.panel,wv.inner-active.mobi,HTTP,12
1561,AdvertiserId,com.robtopx.geometrydashworld,d.applovin.com,HTTP,2
1562,AndroidId,com.nianticlabs.pokemongo,bootstrap.upsight-api.com,HTTPS,3
1563,IMEI,System,csm-android-production.productmadness.com,HTTP,1
1564,AdvertiserId,com.aim.racing,androidads21.adcolony.com,HTTPS,1
1565,Username,com.robtopx.geometrydashworld,www.boomlings.com,HTTP,2
1566,Zipcode,com.paypal.android.p2pmobile,api-m.paypal.com,HTTPS,1
1567,Zipcode,net.zedge.android,us-east-1.pm-notifications.com,HTTPS,2
1568,AndroidId,com.cleanmaster.security,ud.adkmob.com,HTTPS,19
1569,AdvertiserId,com.intellectualflame.ledflashlight.washer,stats.appsflyer.com,HTTPS,1
1570,FirstName,com.walmart.android,analytics.mobile.walmart.com,HTTPS,6
1571,AndroidId,com.dianxinos.optimizer.duplay,api.mobula.sdk.duapps.com,HTTP,4
1572,Location,No mapping_ entry not found,tune-in-d.openx.net,HTTP,4
1573,AndroidId,com.jb.gosms,smsmarket.goforandroid.com,HTTP,12
1574,Zipcode,me.lyft.android,api.lyft.com,HTTPS,6
1575,AdvertiserId,com.fortafygames.colorswitch,androidads21.adcolony.com,HTTPS,2
1576,AdvertiserId,com.outfit7.talkingtom,init.supersonicads.com,HTTPS,2
1577,FirstName,com.walmart.android,www.walmart.com,HTTPS,19
1578,AdvertiserId,com.cmplay.tiles2,net.rayjump.com,HTTP,1
1579,AndroidId,com.gau.go.launcherex,lzb.goforandroid.com,HTTP,1
1580,AdvertiserId,com.surpax.ledflashlight.panel,bank-77.ads.mp.mydas.mobi,HTTP,1
1581,AdvertiserId,mbinc12.mb32b,use-tor.adsrvr.org,HTTP,1
1582,AdvertiserId,com.zeptolab.ctr.ads,onesignal.com,HTTPS,1
1583,IMEI,com.wanxing.basketball,ws.tapjoyads.com,HTTPS,2
1584,Location,com.clearchannel.iheartradio.controller,c11.prod.playlists.ihrhls.com,HTTP,2
1585,AdvertiserId,com.ss.android.article.master,register.appsflyer.com,HTTPS,2
1586,AdvertiserId,com.topfreegames.bikeracefreeworld,a.applovin.com,HTTP,7
1587,AdvertiserId,com.outfit7.talkingtom,api.bee7.com,HTTPS,2
1588,FirstName,com.paypal.android.p2pmobile,api-m.paypal.com,HTTPS,1
1589,AdvertiserId,com.aim.racing,ads.heyzap.com,HTTPS,2
1590,Zipcode,net.zedge.android,mopub-east3-bidder.manage.com,HTTP,1
1591,AdvertiserId,tunein.player,stats.appsflyer.com,HTTPS,1
1592,AdvertiserId,com.spotify.music,app.adjust.com,HTTPS,66
1593,IMEI,com.wordmobile.waterslide,ws.tapjoyads.com,HTTPS,2
1594,AdvertiserId,com.zhiliaoapp.musically,t.appsflyer.com,HTTPS,2
1595,AdvertiserId,com.playtika.wsop.gp,t.appsflyer.com,HTTPS,1
1596,AdvertiserId,com.msi.logogame,s.amazon-adsystem.com,HTTP,1
1597,AdvertiserId,com.myyearbook.m,display-js.xad.com,HTTP,2
1598,AdvertiserId,net.peakgames.amy,peakapi.peakgames.net,HTTP,4
1599,Location,com.freecraft.pocket.edition,dsp-usa.exe.bid,HTTP,2
1600,AndroidId,com.pof.android,connect.facebook.net,HTTP,2
1601,AdvertiserId,com.myyearbook.m,ketmc-2qomi.ads.tremorhub.com,HTTP,1
1602,AndroidId,com.paypal.android.p2pmobile,api-m.paypal.com,HTTPS,248
1603,AndroidId,com.episodeinteractive.android.catalog,pg-story.appspot.com,HTTPS,6
1604,AdvertiserId,com.zhiliaoapp.lively,settings.crashlytics.com,HTTPS,2
1605,AndroidId,com.pof.android,ajax.aspnetcdn.com,HTTP,3
1606,Location,com.cyberpony.stickman.warriors.epic,ads.mopub.com,HTTP,26
1607,AndroidId,com.ksmobile.launcher,cfg.cml.ksmobile.com,HTTP,3
1608,AndroidId,com.jb.emoji.gokeyboard,goupdate.3g.cn,HTTP,1
1609,Location,com.freecraft.pocket.edition,omax.admarvel.com,HTTP,6
1610,AdvertiserId,com.bitmango.go.wordcookies,settings.crashlytics.com,HTTPS,2
1611,AdvertiserId,com.smule.magicpiano,api-piano.smule.com,HTTP,9
1612,AndroidId,air.com.sgn.cookiejam.gp,invenio_tracking_j.sgnapps.com,HTTP,15
1613,AndroidId,System,rts.mobula.sdk.duapps.com,HTTP,2
1614,Location,net.zedge.android,www1.mmnetwork.mobi,HTTP,3
1615,AdvertiserId,com.qihoo.security,global.ymtracking.com,HTTPS,3
1616,AdvertiserId,com.fgol.HungrySharkEvolution,ads.mopub.com,HTTP,4
1617,AndroidId,com.cleanmaster.mguard,cr.m.ksmobile.net,HTTP,2
1618,Zipcode,com.pandora.android,cf.adxcel.com,HTTP,1
1619,Username,com.roblox.client,assetgame.roblox.com,HTTPS,1
1620,AndroidId,com.qihoo.security,logger.ntracecloud.com,HTTP,7
1621,AdvertiserId,com.cmplay.tiles2,track.appsflyer.com,HTTPS,3
1622,AndroidId,com.ea.games.r3_row,river-mobile.data.ea.com,HTTPS,2
1623,AdvertiserId,com.freecraft.pocket.edition,omax.admarvel.com,HTTP,6
1624,AdvertiserId,com.fingersoft.hcr2,rt.applovin.com,HTTP,1
1625,AdvertiserId,com.bitmango.go.blockhexapuzzle,watson.bitmango.com,HTTP,2
1626,AndroidId,com.episodeinteractive.android.catalog,pocket-gems.appspot.com,HTTP,2
1627,FirstName,com.walmart.android,checkin.mobile.walmart.com,HTTPS,15
1628,AdvertiserId,mbinc12.mb32b,onesignal.com,HTTPS,2
1629,AndroidId,com.yodo1.crossyroad,rpc.tapjoy.com,HTTPS,1
1630,AdvertiserId,com.pandora.android,cf.adxcel.com,HTTP,1
1631,AdvertiserId,com.disney.datg.videoplatforms.android.abc,api.ads.watchabc.go.com,HTTP,2
1632,AdvertiserId,com.fingersoft.hillclimb,rv-gateway.supersonicads.com,HTTPS,1
1633,Zipcode,com.cyberpony.stickman.warriors.epic,ev.lb.rtb.woobi.com,HTTPS,10
1634,AndroidId,com.jb.gosms,t.appsflyer.com,HTTPS,2
1635,AdvertiserId,com.estrongs.android.pop,t.appsflyer.com,HTTPS,5
1636,AdvertiserId,com.outfit7.talkingben,adserver.unityads.unity3d.com,HTTPS,1
1637,AdvertiserId,com.dianxinos.optimizer.duplay,tracking.lenzmx.com,HTTP,1
1638,AdvertiserId,com.cyberpony.stickman.warriors.epic,dsp-usa.exe.bid,HTTP,12
1639,AdvertiserId,com.madebyappolis.spinrilla,ioms.bfmio.com,HTTP,12
1640,AdvertiserId,System,overseas.jccjd.com:80,HTTP,1
1641,AdvertiserId,com.robtopx.geometryjumplite,rt.applovin.com,HTTP,2
1642,AdvertiserId,com.pinterest,graph.facebook.com,HTTPS,1
1643,AdvertiserId,com.kathleenOswald.solitaireGooglePlay,d.applovin.com,HTTP,1
1644,AdvertiserId,com.gtarcade.lod,connect.tapjoy.com,HTTPS,2
1645,Zipcode,System,bidder.mdspinc.com,HTTP,4
1646,AndroidId,System,goaccount.goforandroid.com,HTTP,2
1647,AdvertiserId,com.qisiemoji.inputmethod,tracking.acekoala.com,HTTP,3
1648,AdvertiserId,System,csr.goforandroid.com,HTTP,1
1649,Location,com.cyberpony.stickman.warriors.epic,rtb.hyperadx.com,HTTP,12
1650,Zipcode,com.cyberpony.stickman.warriors.epic,appodeal.bidsopt.com,HTTP,2
1651,AdvertiserId,com.myyearbook.m,ads.aerserv.com,HTTPS,2
1652,AdvertiserId,System,lzt.goforandroid.com,HTTP,2
1653,AdvertiserId,No mapping_ entry not found,spclient.wg.spotify.com,HTTPS,1
1654,AndroidId,com.umonistudio.tile,cm.gcm.ksmobile.com,HTTP,1
1655,Zipcode,com.freecraft.pocket.edition,bj-dsponline-virginia-1763182688.us-east-1.elb.amazonaws.com,HTTP,2
1656,AdvertiserId,com.bigduckgames.flow,ads.mopub.com,HTTP,22
1657,AndroidId,System,gosmstheme.3g.cn,HTTP,2
1658,AdvertiserId,com.msi.logogame,a.applovin.com,HTTP,5
1659,AndroidId,com.cleanmaster.mguard,ssdk.adkmob.com,HTTPS,17
1660,AdvertiserId,com.msi.logogame,idsync.rlcdn.com,HTTPS,2
1661,AndroidId,com.gamecircus.tycoon,rpc.tapjoy.com,HTTPS,2
1662,AdvertiserId,No mapping_ entry not found,bcp.crwdcntrl.net,HTTPS,1
1663,AdvertiserId,com.groupon,settings.crashlytics.com,HTTPS,1
1664,Location,com.kathleenOswald.solitaireGooglePlay,ad.doubleclick.net,HTTPS,2
1665,AndroidId,com.flashlight.brightestflashlightpro,abtest.goforandroid.com,HTTP,4
1666,AdvertiserId,com.madebyappolis.spinrilla,ads.nexage.com,HTTP,2
1667,AdvertiserId,com.absolute.bingo,service.fyber.com,HTTPS,1
1668,AndroidId,com.namcobandaigames.pacmantournaments,push.pmt.namcowireless.com,HTTP,1
1669,AndroidId,com.dianxinos.dxbs,api.mobula.sdk.duapps.com,HTTP,2
1670,AndroidId,com.qisiemoji.inputmethod,stat.kika-backend.com,HTTP,1
1671,AdvertiserId,com.kongregate.mobile.run.google,init.supersonicads.com,HTTPS,1
1672,AndroidId,com.cleanmaster.mguard,cfg.cml.ksmobile.com,HTTP,3
1673,AdvertiserId,No mapping_ entry not found,tracking.i2w.io,HTTPS,1
1674,AdvertiserId,com.madebyappolis.spinrilla,bank-32.ads.mp.mydas.mobi,HTTP,2
1675,Location,com.abtnprojects.ambatana,events.appsflyer.com,HTTPS,4
1676,AdvertiserId,com.smule.magicpiano,app.adjust.com,HTTPS,1
1677,AdvertiserId,com.bitmango.rolltheballunrollme,api.bitmango.com,HTTP,2
1678,AdvertiserId,com.turbochilli.rollingsky,d.applovin.com,HTTP,2
1679,AdvertiserId,com.imangi.templerun2,androidads23.adcolony.com,HTTPS,2
1680,AdvertiserId,com.cmplay.tiles2,adserver.unityads.unity3d.com,HTTPS,2
1681,AdvertiserId,System,rtb.nexage.com,HTTP,4
1682,Location,com.roblox.client,ephemeralcounters.api.roblox.com,HTTP,13
1683,AdvertiserId,com.qihoo.security,a.mobimagic.com,HTTPS,12
1684,AdvertiserId,com.hutchgames.hotwheels,rt.applovin.com,HTTP,1
1685,SerialNumber,System,apps.outfit7.com,HTTP,1
1686,AdvertiserId,com.cyberlink.youcammakeup,ads.mopub.com,HTTP,1
1687,AdvertiserId,com.abtnprojects.ambatana,graph.facebook.com,HTTPS,9
1688,AdvertiserId,com.bigduckgames.flow,settings.crashlytics.com,HTTPS,1
1689,AdvertiserId,com.disney.datg.videoplatforms.android.abc,api.entitlement.watchabc.go.com,HTTPS,2
1690,Zipcode,com.cyberpony.stickman.warriors.epic,dsp-usa.exe.bid,HTTP,12
1691,AdvertiserId,com.digidust.elokence.akinator.freemium,a.applovin.com,HTTP,5
1692,AdvertiserId,net.zedge.android,analytics.mopub.com,HTTPS,1
1693,AdvertiserId,com.msi.logogame,mads.amazon-adsystem.com,HTTPS,1
1694,AndroidId,com.bigduckgames.flow,t.appsflyer.com,HTTPS,1
1695,AdvertiserId,net.zedge.android,ads.mopub.com,HTTP,42
1696,AdvertiserId,com.ketchapp.stack,ads.heyzap.com,HTTPS,4
1697,AdvertiserId,com.ketchapp.stack,ads.heyzap.com,HTTP,2
1698,AdvertiserId,com.pof.android,fonts.googleapis.com,HTTP,2
1699,AndroidId,com.gau.go.launcherex,newstoredata.goforandroid.com,HTTP,5
1700,AdvertiserId,com.pnixgames.bowlingking,engine.fyber.com,HTTPS,1
1701,AndroidId,com.lionmobi.powerclean,settings.crashlytics.com,HTTPS,1
1702,AdvertiserId,System,clk.apxadtracking.net,HTTP,1
1703,Zipcode,com.kathleenOswald.solitaireGooglePlay,ad.doubleclick.net,HTTPS,1
1704,AdvertiserId,com.supo.security,t.appsflyer.com,HTTPS,9
1705,AdvertiserId,com.cleanmaster.security,ssdk.adkmob.com,HTTPS,4
1706,AdvertiserId,com.surpax.ledflashlight.panel,imp.control.kochava.com,HTTPS,2
1707,IMEI,com.jb.zcamera,microtss.goforandroid.com,HTTP,5
1708,IMSI,com.jb.zcamera,photoplp.goforandroid.com,HTTP,1
1709,AdvertiserId,com.sega.sonicboomandroid,track.appsflyer.com,HTTPS,1
1710,AdvertiserId,com.cleanmaster.mguard,setting.rayjump.com,HTTP,1
1711,AdvertiserId,com.reludo.shootingrangechallenge,onesignal.com,HTTPS,1
1712,AdvertiserId,com.ekkorr.endlessfrontier.global,t.appsflyer.com,HTTPS,2
1713,AdvertiserId,com.kiloo.subwaysurf,d1ovo20x1yw5yz.cloudfront.net,HTTPS,4
1714,City,air.com.gaetanoconsiglio.EscapePrison,bj-dsponline-virginia-1763182688.us-east-1.elb.amazonaws.com,HTTP,2
1715,AdvertiserId,com.ea.games.r3_row,river-mobile.data.ea.com,HTTPS,2
1716,IMEI,com.msi.logogame,rpc.tapjoy.com,HTTPS,2
1717,AndroidId,com.supo.security,cf.supos.info,HTTP,10
1718,AndroidId,com.surpax.ledflashlight.panel,settings.crashlytics.com,HTTPS,1
1719,AdvertiserId,com.abtnprojects.ambatana,events.appsflyer.com,HTTPS,5
1720,AndroidId,com.king.bubblewitch3,adtrack1.midasplayer.com,HTTP,1
1721,PhoneNumber,me.lyft.android,api.lyft.com,HTTPS,2
1722,AdvertiserId,System,analytics.rayjump.com,HTTP,2
1723,AndroidId,com.huuuge.casino.slots,connect.tapjoy.com,HTTPS,2
1724,Location,com.cyberpony.stickman.warriors.epic,bj-dsponline-virginia-1763182688.us-east-1.elb.amazonaws.com,HTTP,2
1725,AdvertiserId,com.jb.gosms,events.appsflyer.com,HTTPS,3
